Course Code,SIS Student ID,Attendance,Class Date
PHI  2301 02 in 04/003,157872,present,2024-02-08
PHI  2301 02 in 04/003,142020,absent,2024-02-08
PHI  2301 02 in 04/003,136155,present,2024-02-08
PHI  2301 02 in 04/003,123638,present,2024-02-08
PHI  2301 02 in 04/003,147180,present,2024-02-08
PHI  2301 02 in 04/003,117614,present,2024-02-08
PHI  2301 02 in 04/003,111894,present,2024-02-08
PHI  2301 02 in 04/003,141215,present,2024-02-08
PHI  2301 02 in 04/003,143367,absent,2024-02-08
PHI  2301 02 in 04/003,149696,present,2024-02-08
PHI  2301 02 in 04/003,120101,present,2024-02-08
PHI  2301 02 in 04/003,113579,present,2024-02-08
PHI  2301 02 in 04/003,142920,present,2024-02-08
PHI  2301 02 in 04/003,121691,present,2024-02-08
PHI  2301 02 in 04/003,144878,absent,2024-02-08
PHI  2301 02 in 04/003,130820,present,2024-02-08
PHI  2301 02 in 04/003,124411,present,2024-02-08
FIN  3303 03 in 07/003,93974,absent,2024-02-08
FIN  3303 04 in 08B/108,88183,present,2024-02-08
FIN  3303 03 in 07/003,117282,present,2024-02-08
HIS  1301 02 in 04/106,84403,present,2024-02-08
HIS  1301 02 in 04/106,135957,present,2024-02-08
HIS  1301 02 in 04/106,93857,present,2024-02-08
HIS  1301 02 in 04/106,84063,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,96424,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,101059,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,85833,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,101631,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,100831,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,84118,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,90692,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,100736,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,84449,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,100012,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,104210,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,85363,absent,2024-02-08
MGT  4312 03 in OFFF/ONLIN,105067,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,84558,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,103737,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,82934,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,84334,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,83124,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,101906,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,100509,absent,2024-02-08
MGT  4312 03 in OFFF/ONLIN,94353,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,117656,present,2024-02-08
HIS  1301 02 in 04/106,114810,present,2024-02-08
FIN  3303 03 in 07/003,94913,present,2024-02-08
HIS  1301 02 in 04/106,102131,present,2024-02-08
HIS  1301 02 in 04/106,84364,present,2024-02-08
HIS  1301 02 in 04/106,120030,present,2024-02-08
HIS  1301 02 in 04/106,143324,present,2024-02-08
HIS  1301 02 in 04/106,83156,present,2024-02-08
HIS  1301 02 in 04/106,124272,present,2024-02-08
HIS  1301 02 in 04/106,141832,present,2024-02-08
HIS  1301 02 in 04/106,143698,present,2024-02-08
HIS  1301 02 in 04/106,106163,absent,2024-02-08
HIS  1301 02 in 04/106,119859,present,2024-02-08
HIS  1301 02 in 04/106,89960,present,2024-02-08
HIS  1301 02 in 04/106,85772,present,2024-02-08
HIS  1301 02 in 04/106,85874,present,2024-02-08
HIS  1301 02 in 04/106,109181,present,2024-02-08
HIS  1301 02 in 04/106,84846,present,2024-02-08
HIS  1301 02 in 04/106,80067,present,2024-02-08
HIS  1301 02 in 04/106,83372,present,2024-02-08
HIS  1301 02 in 04/106,121442,present,2024-02-08
HIS  1301 02 in 04/106,104520,present,2024-02-08
HIS  1301 02 in 04/106,147053,present,2024-02-08
HIS  1301 02 in 04/106,119841,present,2024-02-08
HIS  1301 02 in 04/106,84982,present,2024-02-08
HIS  1301 02 in 04/106,84588,present,2024-02-08
HIS  1301 02 in 04/106,80442,absent,2024-02-08
HIS  1301 02 in 04/106,99976,present,2024-02-08
HIS  1301 02 in 04/106,80266,present,2024-02-08
HIS  1301 02 in 04/106,104404,present,2024-02-08
HIS  1301 02 in 04/106,80224,present,2024-02-08
FIN  3303 04 in 08B/108,103430,present,2024-02-08
FIN  3303 04 in 08B/108,117286,present,2024-02-08
FIN  3303 04 in 08B/108,124485,present,2024-02-08
HIS  2301 03 in 04/108,112635,present,2024-02-08
HIS  2301 03 in 04/108,143543,absent,2024-02-08
HIS  2301 03 in 04/108,89826,present,2024-02-08
HIS  2301 03 in 04/108,142228,present,2024-02-08
HIS  2301 03 in 04/108,138571,present,2024-02-08
HIS  2301 03 in 04/108,119508,present,2024-02-08
HIS  2301 03 in 04/108,135495,present,2024-02-08
HIS  2301 03 in 04/108,120352,present,2024-02-08
HIS  2301 03 in 04/108,122372,present,2024-02-08
HIS  2301 03 in 04/108,118774,present,2024-02-08
HIS  2301 03 in 04/108,117333,present,2024-02-08
FIN  3305 01 in 04/102,86326,present,2024-02-08
FIN  3305 01 in 04/102,87369,present,2024-02-08
FIN  3305 01 in 04/102,84523,present,2024-02-08
FIN  3305 01 in 04/102,94821,present,2024-02-08
FIN  3305 01 in 04/102,89743,present,2024-02-08
FIN  3305 01 in 04/102,99325,present,2024-02-08
FIN  3305 01 in 04/102,102986,present,2024-02-08
FIN  3305 01 in 04/102,93514,present,2024-02-08
FIN  3305 01 in 04/102,84404,present,2024-02-08
FIN  3305 01 in 04/102,85990,present,2024-02-08
FIN  3305 01 in 04/102,89163,present,2024-02-08
FIN  3305 01 in 04/102,81678,present,2024-02-08
FIN  3305 01 in 04/102,84756,present,2024-02-08
FIN  3305 01 in 04/102,85757,present,2024-02-08
HIS  2301 03 in 04/108,87995,present,2024-02-08
FIN  3305 01 in 04/102,106061,absent,2024-02-08
HIS  2301 03 in 04/108,85222,present,2024-02-08
HIS  2301 03 in 04/108,107770,present,2024-02-08
FIN  3305 02 in 04/104,90553,present,2024-02-08
FIN  3305 02 in 04/104,101728,present,2024-02-08
FIN  3305 02 in 04/104,95892,present,2024-02-08
FIN  3305 02 in 04/104,84458,present,2024-02-08
FIN  3305 02 in 04/104,83753,present,2024-02-08
FIN  3305 02 in 04/104,84452,present,2024-02-08
FIN  3305 02 in 04/104,85793,present,2024-02-08
FIN  3305 02 in 04/104,84842,present,2024-02-08
FIN  3305 02 in 04/104,76373,present,2024-02-08
HIS  2301 03 in 04/108,120946,present,2024-02-08
HIS  2301 03 in 04/108,77336,present,2024-02-08
HIS  2301 03 in 04/108,144039,present,2024-02-08
HIS  2301 03 in 04/108,120192,present,2024-02-08
HIS  2301 03 in 04/108,103307,present,2024-02-08
HIS  2301 03 in 04/108,119931,present,2024-02-08
HIS  2301 03 in 04/108,100485,absent,2024-02-08
HIS  2301 03 in 04/108,121354,present,2024-02-08
HIS  2301 03 in 04/108,116356,present,2024-02-08
HIS  2301 03 in 04/108,103393,present,2024-02-08
HIS  2301 03 in 04/108,77488,present,2024-02-08
HIS  2301 03 in 04/108,99958,present,2024-02-08
HIS  2301 03 in 04/108,103813,present,2024-02-08
HIS  2301 03 in 04/108,121519,present,2024-02-08
HIS  2301 03 in 04/108,101658,present,2024-02-08
HIS  2301 03 in 04/108,117386,present,2024-02-08
HIS  2301 03 in 04/108,83161,present,2024-02-08
FIN  3305 01 in 04/102,85592,present,2024-02-08
FIN  3305 01 in 04/102,84380,present,2024-02-08
FIN  3305 01 in 04/102,100961,present,2024-02-08
FIN  3303 04 in 08B/108,85778,absent,2024-02-08
FIN  3303 04 in 08B/108,100587,absent,2024-02-08
FIN  3303 04 in 08B/108,96724,absent,2024-02-08
FIN  3303 04 in 08B/108,93608,absent,2024-02-08
FIN  3303 04 in 08B/108,100936,absent,2024-02-08
FIN  3303 04 in 08B/108,112957,present,2024-02-08
FIN  3303 04 in 08B/108,100704,present,2024-02-08
FIN  3303 04 in 08B/108,89558,present,2024-02-08
FIN  3303 04 in 08B/108,117586,present,2024-02-08
FIN  3303 04 in 08B/108,102993,present,2024-02-08
FIN  3303 04 in 08B/108,103027,present,2024-02-08
FIN  3303 04 in 08B/108,142770,present,2024-02-08
FIN  3303 04 in 08B/108,84915,present,2024-02-08
FIN  3303 04 in 08B/108,79168,present,2024-02-08
FIN  3303 04 in 08B/108,140735,present,2024-02-08
FIN  3303 04 in 08B/108,87319,present,2024-02-08
FIN  3303 04 in 08B/108,101095,present,2024-02-08
FIN  3303 04 in 08B/108,111510,present,2024-02-08
FIN  3303 04 in 08B/108,102433,present,2024-02-08
FIN  3303 04 in 08B/108,101631,present,2024-02-08
FIN  3303 04 in 08B/108,91688,present,2024-02-08
FIN  3303 04 in 08B/108,107371,present,2024-02-08
FIN  3303 04 in 08B/108,107059,present,2024-02-08
FIN  3303 04 in 08B/108,120118,present,2024-02-08
FIN  3303 04 in 08B/108,96020,present,2024-02-08
FIN  3303 04 in 08B/108,101060,absent,2024-02-08
FIN  3303 04 in 08B/108,92901,absent,2024-02-08
FIN  3303 04 in 08B/108,107677,absent,2024-02-08
FIN  3303 04 in 08B/108,95816,absent,2024-02-08
FIN  3305 01 in 04/102,84922,present,2024-02-08
FIN  3305 01 in 04/102,90171,present,2024-02-08
FIN  3305 01 in 04/102,80705,present,2024-02-08
FIN  3305 01 in 04/102,101833,present,2024-02-08
FIN  3305 01 in 04/102,79168,present,2024-02-08
FIN  3305 01 in 04/102,98252,present,2024-02-08
FIN  3305 01 in 04/102,84681,present,2024-02-08
FIN  3305 01 in 04/102,86971,present,2024-02-08
FIN  3305 01 in 04/102,88911,present,2024-02-08
FIN  3305 01 in 04/102,86226,present,2024-02-08
PHI  2301 03 in 06/008,144047,present,2024-02-08
PHI  2301 03 in 06/008,119995,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,102465,present,2024-02-08
PHI  2301 03 in 06/008,103813,present,2024-02-08
PHI  2301 03 in 06/008,158137,present,2024-02-08
PHI  2301 03 in 06/008,144655,present,2024-02-08
PHI  2301 03 in 06/008,125158,present,2024-02-08
PHI  2301 03 in 06/008,120494,present,2024-02-08
PHI  2301 03 in 06/008,119122,present,2024-02-08
PHI  2301 03 in 06/008,117838,absent,2024-02-08
PHI  2301 03 in 06/008,144175,present,2024-02-08
PHI  2301 03 in 06/008,136021,present,2024-02-08
PHI  2301 03 in 06/008,116964,present,2024-02-08
PHI  2301 03 in 06/008,115575,late,2024-02-08
PHI  2301 03 in 06/008,135954,absent,2024-02-08
PHI  2301 03 in 06/008,107677,absent,2024-02-08
PHI  2301 03 in 06/008,84764,absent,2024-02-08
FIN  3301 01 in 04/101,101107,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,100671,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,104431,present,2024-02-08
SCM  4303 01 in 07/107,90692,present,2024-02-08
SCM  4303 01 in 07/107,73909,present,2024-02-08
SCM  4303 01 in 07/107,101389,present,2024-02-08
SCM  4303 01 in 07/107,89387,present,2024-02-08
SCM  4303 01 in 07/107,84697,present,2024-02-08
SCM  4303 01 in 07/107,86763,present,2024-02-08
SCM  4303 01 in 07/107,84617,present,2024-02-08
SCM  4303 01 in 07/107,97981,present,2024-02-08
SCM  4303 01 in 07/107,102752,present,2024-02-08
SCM  4303 01 in 07/107,84681,present,2024-02-08
SCM  4303 01 in 07/107,83899,present,2024-02-08
SCM  4303 01 in 07/107,81617,present,2024-02-08
SCM  4303 01 in 07/107,85920,present,2024-02-08
SCM  4303 01 in 07/107,84099,present,2024-02-08
SCM  4303 01 in 07/107,81683,present,2024-02-08
SCM  4303 01 in 07/107,81232,present,2024-02-08
SCM  4303 01 in 07/107,106411,absent,2024-02-08
SCM  4303 01 in 07/107,84922,present,2024-02-08
FIN  3302 03 in 04/003,80829,absent,2024-02-08
FIN  3302 03 in 04/003,103027,absent,2024-02-08
FIN  3302 03 in 04/003,117216,present,2024-02-08
FIN  3302 03 in 04/003,106700,present,2024-02-08
FIN  3302 03 in 04/003,139584,present,2024-02-08
FIN  3302 03 in 04/003,103430,present,2024-02-08
FIN  3302 03 in 04/003,88183,present,2024-02-08
MTH  3301 03 in 04/001,92452,absent,2024-02-08
FIN  3302 03 in 04/003,81690,present,2024-02-08
MTH  3301 03 in 04/001,86033,present,2024-02-08
MTH  3301 03 in 04/001,97629,present,2024-02-08
MTH  3301 03 in 04/001,100920,absent,2024-02-08
MTH  3301 03 in 04/001,84748,absent,2024-02-08
MTH  3301 03 in 04/001,89025,present,2024-02-08
MTH  3301 03 in 04/001,97132,present,2024-02-08
MTH  3301 03 in 04/001,125660,present,2024-02-08
MTH  3301 03 in 04/001,100663,absent,2024-02-08
MTH  3301 03 in 04/001,96666,present,2024-02-08
MTH  3301 03 in 04/001,88105,present,2024-02-08
MTH  3301 03 in 04/001,98646,present,2024-02-08
MTH  3301 03 in 04/001,100914,present,2024-02-08
MTH  3301 03 in 04/001,94638,absent,2024-02-08
MTH  3301 03 in 04/001,118917,present,2024-02-08
MTH  3301 03 in 04/001,95436,absent,2024-02-08
MTH  3301 03 in 04/001,83848,present,2024-02-08
MTH  3301 03 in 04/001,84370,present,2024-02-08
MTH  3301 03 in 04/001,84347,absent,2024-02-08
MTH  3301 03 in 04/001,84613,present,2024-02-08
MTH  3301 03 in 04/001,112882,present,2024-02-08
MTH  3301 03 in 04/001,85192,present,2024-02-08
MTH  3301 03 in 04/001,101150,absent,2024-02-08
MTH  3301 03 in 04/001,102642,absent,2024-02-08
MTH  3301 03 in 04/001,82368,absent,2024-02-08
MTH  3301 03 in 04/001,77045,absent,2024-02-08
MTH  3301 03 in 04/001,101751,present,2024-02-08
MTH  3301 03 in 04/001,91044,present,2024-02-08
MTH  3301 03 in 04/001,86072,present,2024-02-08
MTH  3301 03 in 04/001,84214,present,2024-02-08
FIN  3302 03 in 04/003,103513,present,2024-02-08
FIN  3302 03 in 04/003,142037,present,2024-02-08
SCM  4301 01 in 04/004,100509,present,2024-02-08
SCM  4301 01 in 04/004,100527,present,2024-02-08
SCM  4301 01 in 04/004,92160,present,2024-02-08
SCM  4301 01 in 04/004,84290,present,2024-02-08
SCM  4301 01 in 04/004,81617,present,2024-02-08
SCM  4301 01 in 04/004,81232,present,2024-02-08
SCM  4301 01 in 04/004,102752,present,2024-02-08
SCM  4301 01 in 04/004,100671,present,2024-02-08
SCM  4301 01 in 04/004,100012,present,2024-02-08
SCM  4301 01 in 04/004,100964,present,2024-02-08
SCM  4301 01 in 04/004,101282,present,2024-02-08
SCM  4301 01 in 04/004,96761,present,2024-02-08
SCM  4301 01 in 04/004,107299,present,2024-02-08
SCM  4301 01 in 04/004,100525,present,2024-02-08
SCM  4301 01 in 04/004,81539,present,2024-02-08
SCM  4301 01 in 04/004,102074,present,2024-02-08
SCM  4301 01 in 04/004,84301,present,2024-02-08
SCM  4301 01 in 04/004,101631,present,2024-02-08
SCM  4301 01 in 04/004,100831,present,2024-02-08
MGT  4312 01 in OFFF/ONLIN,95965,absent,2024-02-08
MGT  4312 01 in OFFF/ONLIN,117282,present,2024-02-08
MGT  4312 01 in OFFF/ONLIN,85874,present,2024-02-08
MGT  4312 01 in OFFF/ONLIN,84617,present,2024-02-08
MGT  4312 01 in OFFF/ONLIN,86042,present,2024-02-08
MGT  4312 01 in OFFF/ONLIN,86226,present,2024-02-08
SCM  4301 01 in 04/004,80067,present,2024-02-08
FIN  3302 03 in 04/003,102028,absent,2024-02-08
SCM  4301 01 in 04/004,104341,absent,2024-02-08
SCM  4301 01 in 04/004,101179,present,2024-02-08
FIN  3302 03 in 04/003,139271,present,2024-02-08
FIN  3302 03 in 04/003,114136,present,2024-02-08
FIN  3302 03 in 04/003,100704,present,2024-02-08
FIN  3302 03 in 04/003,100067,present,2024-02-08
FIN  3302 03 in 04/003,124804,present,2024-02-08
FIN  3302 03 in 04/003,85548,present,2024-02-08
FIN  3302 03 in 04/003,113660,present,2024-02-08
FIN  3302 03 in 04/003,85127,present,2024-02-08
FIN  3302 03 in 04/003,99954,present,2024-02-08
FIN  3302 03 in 04/003,117480,present,2024-02-08
FIN  3302 03 in 04/003,112713,present,2024-02-08
SCM  4301 01 in 04/004,99029,present,2024-02-08
SCM  4301 01 in 04/004,94441,present,2024-02-08
SCM  4301 01 in 04/004,101858,present,2024-02-08
SCM  4301 01 in 04/004,103393,present,2024-02-08
SCM  4301 01 in 04/004,102986,present,2024-02-08
SCM  4301 01 in 04/004,93046,present,2024-02-08
SCM  4301 01 in 04/004,100967,present,2024-02-08
SCM  4301 01 in 04/004,105472,present,2024-02-08
SCM  4301 01 in 04/004,107059,present,2024-02-08
SCM  4301 01 in 04/004,100914,present,2024-02-08
SCM  4301 01 in 04/004,80057,absent,2024-02-08
SCM  4301 01 in 04/004,101161,present,2024-02-08
SCM  4301 01 in 04/004,100076,present,2024-02-08
SCM  4301 01 in 04/004,110401,present,2024-02-08
SCM  4301 01 in 04/004,100740,present,2024-02-08
MTH  3301 03 in 04/001,94769,present,2024-02-08
MTH  3301 03 in 04/001,91684,present,2024-02-08
MTH  3301 03 in 04/001,94066,present,2024-02-08
MTH  3301 04 in 08/104,87198,present,2024-02-08
MTH  3301 04 in 08/104,104183,present,2024-02-08
MTH  3301 04 in 08/104,111797,absent,2024-02-08
MTH  3301 04 in 08/104,87667,present,2024-02-08
MTH  3301 04 in 08/104,122215,present,2024-02-08
MTH  3301 04 in 08/104,100968,absent,2024-02-08
MTH  3301 04 in 08/104,97862,present,2024-02-08
MTH  3301 04 in 08/104,94945,present,2024-02-08
MTH  3301 04 in 08/104,138575,present,2024-02-08
MTH  3301 04 in 08/104,102917,present,2024-02-08
MTH  3301 04 in 08/104,84461,present,2024-02-08
MTH  3301 04 in 08/104,100688,present,2024-02-08
MTH  3301 04 in 08/104,96706,present,2024-02-08
MTH  3301 04 in 08/104,108349,present,2024-02-08
MTH  3301 04 in 08/104,101567,present,2024-02-08
MTH  3301 04 in 08/104,83204,absent,2024-02-08
MTH  3301 04 in 08/104,113363,present,2024-02-08
MTH  3301 04 in 08/104,86351,present,2024-02-08
FIN  3303 01 in 07/003,84404,present,2024-02-08
FIN  3303 01 in 07/003,124267,present,2024-02-08
FIN  3303 01 in 07/003,122159,present,2024-02-08
FIN  3303 01 in 07/003,117480,present,2024-02-08
FIN  3303 01 in 07/003,111995,present,2024-02-08
FIN  3303 01 in 07/003,124561,present,2024-02-08
FIN  3303 01 in 07/003,121315,present,2024-02-08
MTH  3301 04 in 08/104,119799,present,2024-02-08
FIN  3303 01 in 07/003,102678,present,2024-02-08
MTH  3301 04 in 08/104,84422,present,2024-02-08
MTH  3301 04 in 08/104,89227,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,158112,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,102752,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,101148,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,93587,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,103321,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,107490,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,84301,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,101209,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,90161,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,102042,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,117286,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,99294,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,87127,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,97083,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,105571,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,100737,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,102679,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,85858,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,92643,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,110401,present,2024-02-08
MTH  3301 04 in 08/104,98778,present,2024-02-08
MTH  3301 04 in 08/104,86190,present,2024-02-08
MTH  3301 04 in 08/104,90216,present,2024-02-08
MTH  3301 04 in 08/104,85423,present,2024-02-08
MTH  3301 04 in 08/104,141449,present,2024-02-08
MTH  3301 04 in 08/104,83892,present,2024-02-08
FIN  3303 01 in 07/003,89793,present,2024-02-08
FIN  3303 01 in 07/003,124804,present,2024-02-08
FIN  3303 01 in 07/003,124253,present,2024-02-08
HIS  1301 01 in 09/104,116823,present,2024-02-08
HIS  1301 01 in 09/104,153889,absent,2024-02-08
HIS  1301 01 in 09/104,117863,present,2024-02-08
HIS  1301 01 in 09/104,95892,present,2024-02-08
HIS  1301 01 in 09/104,119727,present,2024-02-08
HIS  1301 01 in 09/104,120887,present,2024-02-08
HIS  1301 01 in 09/104,154636,present,2024-02-08
HIS  1301 01 in 09/104,119274,present,2024-02-08
HIS  1301 01 in 09/104,125114,present,2024-02-08
HIS  1301 01 in 09/104,102744,present,2024-02-08
HIS  1301 01 in 09/104,124468,present,2024-02-08
HIS  1301 01 in 09/104,158450,present,2024-02-08
HIS  1301 01 in 09/104,111510,present,2024-02-08
HIS  1301 01 in 09/104,138220,absent,2024-02-08
HIS  1301 01 in 09/104,140060,present,2024-02-08
HIS  1301 01 in 09/104,87653,absent,2024-02-08
HIS  1301 01 in 09/104,101777,present,2024-02-08
HIS  1301 01 in 09/104,134982,present,2024-02-08
HIS  1301 01 in 09/104,124819,present,2024-02-08
HIS  1301 01 in 09/104,123522,present,2024-02-08
HIS  1301 01 in 09/104,121011,absent,2024-02-08
HIS  1301 01 in 09/104,89565,present,2024-02-08
HIS  1301 01 in 09/104,100354,present,2024-02-08
MTH  3301 03 in 04/001,86036,absent,2024-02-08
MTH  3301 03 in 04/001,94895,present,2024-02-08
HIS  1301 01 in 09/104,158119,present,2024-02-08
HIS  1301 01 in 09/104,139849,present,2024-02-08
HIS  1301 01 in 09/104,91881,present,2024-02-08
HIS  1301 01 in 09/104,98869,present,2024-02-08
FIN  3303 01 in 07/003,142037,present,2024-02-08
FIN  3303 01 in 07/003,113929,absent,2024-02-08
FIN  3303 01 in 07/003,106061,present,2024-02-08
FIN  3303 01 in 07/003,124787,present,2024-02-08
FIN  3303 01 in 07/003,106700,present,2024-02-08
FIN  3303 01 in 07/003,100750,present,2024-02-08
FIN  3303 01 in 07/003,101128,present,2024-02-08
FIN  3303 01 in 07/003,119223,present,2024-02-08
FIN  3303 01 in 07/003,102465,present,2024-02-08
FIN  3303 01 in 07/003,118513,present,2024-02-08
FIN  3303 01 in 07/003,123301,present,2024-02-08
FIN  3303 01 in 07/003,135299,present,2024-02-08
MGT  4312 03 in OFFF/ONLIN,103155,present,2024-02-08
FIN  3303 01 in 07/003,108260,present,2024-02-08
FIN  3303 01 in 07/003,94030,present,2024-02-08
FIN  3303 01 in 07/003,102028,absent,2024-02-08
FIN  3303 01 in 07/003,100839,present,2024-02-08
